YPEFC1753872705,2025-09-17 13:15:00.000000,SIGENERGY,-135.0,0.0,70.0,5.0,7580.0,17700.0,8692.0,3478.0
YPEFC1753872705,2025-09-17 09:10:00.000000,SIGENERGY,-131.0,0.0,70.0,2.0,7580.0,17710.0,7654.0,2966.0
YPEFC1753872705,2025-09-17 13:05:00.000000,SIGENERGY,-131.0,0.0,70.0,5.0,7580.0,17710.0,6981.0,3537.0
YPEFC1753872705,2025-09-17 10:10:00.000000,SIGENERGY,-131.0,0.0,70.0,4.0,7580.0,17710.0,6543.0,3080.0
SFLRW1749707259,2025-09-17 09:45:00.000000,SIGENERGY,-130.0,0.0,80.0,-3.0,5030.0,20130.0,7819.0,-490.0
SFLRW1749707259,2025-09-17 09:55:00.000000,SIGENERGY,-130.0,0.0,80.0,-1.0,5030.0,20130.0,12212.0,-755.0
SFLRW1749707259,2025-09-17 09:25:00.000000,SIGENERGY,-130.0,0.0,80.0,0.0,5030.0,20140.0,9248.0,-343.0
SFLRW1749707259,2025-09-17 11:30:00.000000,SIGENERGY,-132.0,0.0,80.0,-1.0,5030.0,20160.0,12468.0,-226.0
SFLRW1749707259,2025-09-17 10:25:00.000000,SIGENERGY,-176.0,0.0,80.0,11.0,5030.0,20160.0,9979.0,-420.0
SFLRW1749707259,2025-09-17 12:30:00.000000,SIGENERGY,-132.0,0.0,80.0,-5.0,5030.0,20160.0,7376.0,-504.0
SFLRW1749707259,2025-09-17 12:45:00.000000,SIGENERGY,-129.0,0.0,80.0,-6.0,5030.0,20160.0,8992.0,-416.0
SFLRW1749707259,2025-09-17 13:05:00.000000,SIGENERGY,-134.0,0.0,80.0,1.0,5030.0,20160.0,12145.0,-386.0
SFLRW1749707259,2025-09-17 11:25:00.000000,SIGENERGY,-131.0,0.0,80.0,0.0,5040.0,20170.0,12903.0,-293.0
SFLRW1749707259,2025-09-17 11:35:00.000000,SIGENERGY,-137.0,0.0,80.0,2.0,5040.0,20170.0,10597.0,-261.0
SFLRW1749707259,2025-09-17 10:35:00.000000,SIGENERGY,-153.0,0.0,80.0,0.0,5040.0,20170.0,10080.0,-434.0
SFLRW1749707259,2025-09-17 10:40:00.000000,SIGENERGY,-143.0,0.0,80.0,-1.0,5040.0,20170.0,12152.0,-445.0
SFLRW1749707259,2025-09-17 10:50:00.000000,SIGENERGY,-132.0,0.0,80.0,-9.0,5040.0,20170.0,10460.0,-490.0
YPEFC1753872705,2025-09-17 13:10:00.000000,SIGENERGY,-135.0,1.0,70.0,7.0,7580.0,17700.0,8750.0,3522.0
YPEFC1753872705,2025-09-17 11:25:00.000000,SIGENERGY,-133.0,1.0,70.0,4.0,7580.0,17710.0,6677.0,3184.0
YPEFC1753872705,2025-09-17 11:30:00.000000,SIGENERGY,-132.0,1.0,70.0,3.0,7580.0,17710.0,6629.0,3106.0
YPEFC1753872705,2025-09-17 11:35:00.000000,SIGENERGY,-129.0,1.0,70.0,2.0,7580.0,17710.0,6569.0,3125.0
YPEFC1753872705,2025-09-17 09:15:00.000000,SIGENERGY,-130.0,1.0,70.0,1.0,7580.0,17710.0,7562.0,2949.0
YPEFC1753872705,2025-09-17 09:30:00.000000,SIGENERGY,-134.0,1.0,70.0,3.0,7580.0,17710.0,7558.0,3057.0
SFLRW1749707259,2025-09-17 09:20:00.000000,SIGENERGY,-130.0,1.0,80.0,-4.0,5030.0,20140.0,7673.0,-206.0
SFLRW1749707259,2025-09-17 09:30:00.000000,SIGENERGY,-127.0,1.0,80.0,-3.0,5030.0,20140.0,7959.0,-420.0
SFLRW1749707259,2025-09-17 09:40:00.000000,SIGENERGY,-130.0,1.0,80.0,-5.0,5030.0,20140.0,9154.0,-511.0
SFLRW1749707259,2025-09-17 11:20:00.000000,SIGENERGY,-138.0,1.0,80.0,6.0,5030.0,20160.0,8308.0,-227.0
SFLRW1749707259,2025-09-17 11:45:00.000000,SIGENERGY,-131.0,1.0,80.0,-8.0,5030.0,20160.0,10822.0,150.0
SFLRW1749707259,2025-09-17 11:50:00.000000,SIGENERGY,-135.0,1.0,80.0,1.0,5030.0,20160.0,8686.0,-311.0
SFLRW1749707259,2025-09-17 11:55:00.000000,SIGENERGY,-134.0,1.0,80.0,-1.0,5030.0,20160.0,9822.0,-287.0
SFLRW1749707259,2025-09-17 12:00:00.000000,SIGENERGY,-135.0,1.0,80.0,2.0,5030.0,20160.0,7920.0,-470.0
SFLRW1749707259,2025-09-17 11:00:00.000000,SIGENERGY,-134.0,1.0,80.0,-3.0,5040.0,20160.0,10753.0,-473.0
SFLRW1749707259,2025-09-17 11:05:00.000000,SIGENERGY,-131.0,1.0,80.0,2.0,5030.0,20160.0,10725.0,-399.0
SFLRW1749707259,2025-09-17 12:15:00.000000,SIGENERGY,-135.0,1.0,80.0,2.0,5040.0,20160.0,7444.0,-480.0
SFLRW1749707259,2025-09-17 12:55:00.000000,SIGENERGY,-135.0,1.0,80.0,2.0,5030.0,20160.0,15819.0,-405.0
SFLRW1749707259,2025-09-17 13:00:00.000000,SIGENERGY,-133.0,1.0,80.0,-1.0,5030.0,20160.0,9556.0,-465.0
